text, gender, followers, location, friends, comments, source, likes, reposts, label
又是一年高考结束，每年围绕高考总会发生很多小故事。一起分享你的高考故事吧。#那一年高考# “学大教育微小说”创意有奖活动正式开始！参与即有机会赢得价值百元的品牌便携运动水壶。关注 @学大教育 ，并转发此条微博，在评论中附上你的#那一年高考#微小说，即可参加活动。更多活动详情请见图片。,f,256125,北京 朝阳区,623,326,微博 weibo.com,0,316,1
这坑爹的键盘，你叫我怎么玩。。。,f,7946498,北京 朝阳区,1000,139,定时showone,0,928,1
【安倍与普京逗狗赞好狗，普京回应:有时咬人】俄罗斯总统普京8日在冬奥会举办地索契带着宠物狗Yume会见日本首相安倍晋三。Yume是安倍2012年7月访俄时送给普京的一只秋田犬，名意为“梦”。俄媒报道，见到Yume后，安倍用俄语说了句“好狗”，普京回答：“但它有时也咬人。”（新华社）,m,22556739,北京 朝阳区,957,431,财经网微社区,335,802,1
來了來了啦~~~這張我覺得有 "清新自然"的感覺 @羅志祥,f,2796,台湾 台中市,688,12,微博 weibo.com,0,52,1
#晚安中国#时光越老，人心越淡。曾经说好了生死与共的人，到最后老死不相往来。岁月是贼，总是不经意偷去许多，美好的容颜，真实的情感，幸福的生活。也许我们无法做到视若无睹，但也不必干戈相向。毕竟谁都拥有过花好月圆的时光，那时候，就要做好有一天被洗劫一空的准备。——《岁月静好 现世安稳》,m,37828789,北京,2123,83,皮皮时光机,152,937,1
你知道吗，因为太爱你就会怕失去你、怕别人抢走你，所以好几回我都想杀掉你算了。可是，每当我掏出枪又不小心把身边睡着的你惊醒时，还是不争气地抱紧你说：别怕，是我。,m,917837,北京,348,97,微博 weibo.com,29,378,1
从回归到现在，李超人不接受香港媒体专访，除了港台“杰出华人系列”，外媒也就是06年福布斯，所以每年长实和黄公布业绩的记者会，场面热闹。这次主动挑选南方报系尽诉心中情，港媒周三就透露，由红颜知己精心挑选，采访全程监场。今天一家港媒的标题：“政治消毒”，目标听众显然不在香港。,f,3945632,香港,395,249,微博 weibo.com,147,739,1
本条微博转发数过1000，我上传马指导唱歌视频，大伙晚安~,m,1460208,北京 西城区,603,256,微博 weibo.com,4,926,1
今天发布会群访结束后，其他演员都在各自休息室单独接受采访，刘心悠赶时间得先走，跟她打了声招呼，那时她的助理已经架着她快步下楼梯，连电梯都等不及.我在紫毯边上坐着时正好刘诗诗走过来去休息室，她的采访排得很多，可能要到很晚，明天全组，还要飞到香港继续拍，看吴奇隆，陈翔也很疲惫，真都挺不容易的,m,461683,北京 崇文区,1947,47,微博 weibo.com,16,47,1
《人物》主笔 @赵涵漠 跟随柴静一路从广州，到深圳，再回北京。约6小时的采访后，柴静坦言，这是最近袒露内心最多的一次访谈。她谈到新闻与宣传，谈自己如何做主旋律报道，谈有人希望她成为新闻斗士而她却无志于此。回忆童年时，她哭了。此时此刻，她是记者柴静、女人柴静，不是女神柴静。,m,406932,北京,533,153,专业版微博,15,935,1
听说卢湾区要撤消了，并入黄浦区了。这应该是继南汇区并入浦东新区后的第二例并区政策。卢湾和黄浦的合并终于定局，4月1日起卢湾区四套班子及各下属部门人权财权全部冻结，3个月后新黄浦区正式挂牌。（图为80、90年代南京路西藏路口的环形人行天桥，连接了中百公司，新世界，精品商厦）,f,159699,上海,1622,229,微博 weibo.com,0,864,1
原来洗衣粉广告也可以这么唯美——SKIP《黑白篇》。http://t.cn/zW52qtd  ,m,1345417,海外 美国,49,51,时光机,2,469,1
奥巴马周六在弗吉尼亚举行竞选活动，被大雨淋得狼狈不堪，居然没有人给他打伞。,m,1994393,海外 美国,1178,408,微博 weibo.com,3,864,1
谷歌语音搜索功能升级啦[哈哈]使用起来非常简单方便：只需说“天气”，就会帮你找到你所在城市近几天的天气；说“把tree翻译成中文”，就会帮你找到正确的翻译结果；说“新加坡到纽约”，就会帮你搜索航班信息。怎么样，方便吧？不过，谷歌暂时只能听懂英文哦。http://t.cn/aKB6SL,f,11750535,北京 海淀区,1295,93,微博 weibo.com,0,293,1
【@ mjjeje 身体和心灵都精疲力尽的时候，带走脑海中孤独和疲倦的是音乐，而治愈破损渺小灵魂的也是音乐。我不能停止也不能疏忽他。因为尽管睡不了几个小时而现在仍在写歌的我的样子向我证明着...这是什么。】马甲在在快去睡觉[din泪],f,1393,其他,244,39,微博 weibo.com,0,486,1
赚钱的生意一般都不会很累，很累人的生意一般都不赚钱！如果你发现自己做生意特别累，那一定是方向和方法上出了问题！,m,106670,上海 长宁区,474,283,iPad客户端,0,469,1
【清华大学高材生甘当月薪两千保安】91年他是长沙县高考理科状元；96年他是清华大学优秀毕业生；00年他是广州外企的高薪白领……现在，他是长沙马王堆陶瓷市场的一名保安，毕业17年没参加过同学会“我不是怀才不遇，只是当梦想与现实发生激烈碰撞时，选择安于现状。”三湘都市报http://t.cn/8DsqX7z,m,22556739,北京 朝阳区,957,478,财经网微社区,165,797,1
【你2过吗？】1、坐车下错站；2、上楼走错层；3、上学进错班；4、回家开错门；5、短信发错人；6、招呼打错人；7、熟人叫错名；8、洗澡不拿毛巾或内衣；9、买东西忘拿找钱、忘付钱、不拿东西就走人；10、走路撞树、撞门、撞电杆；11、东西在手却找个不停。  ,m,82725,海外 德国,65,59,皮皮时光机,0,549,1
我不羡慕也不嫉妒那些天天粘在一起的小情侣，我没有时间没有兴趣也没有精力跨过两地时差去生气吵架发脾气闹分手。我能做的只是在起风的时候裹紧外套，不停地读书，参加各种活动，背很多单词，早睡早起，好好减肥。我希望不论在未来的哪一天，我都能有资格，以最不容置疑的姿态站在你身边。「转」  ,f,606252,山东 济南,61,70,皮皮时光机,3,790,1
#微讯#今天是她的生日！演唱的这首《月亮河》太动人了，风靡至今。在那个摇滚时代这首柔情慢歌绝对是个奇迹。希望她在天堂幸福快乐！点击：http://t.cn/zOHIXSG,f,261036,北京 朝阳区,859,5,微博 weibo.com,0,66,1
现离开祥和的小堡画家村，北大一天课，晚到武汉给市委领导讲课。接着福州、徐州、内蒙、湘潭和重庆调研和讲座。人在旅途，少了激情，多了无奈。昨清华讲课时，一地方领导告诉我，春节时他那个地方有被强拆的男子到我家哭诉，我曾给过他二千元，＂您被骗了，他并不缺这点钱＂。我说：我在救自己和子孙。,m,2260637,北京 东城区,2855,197,iPhone客户端,0,352,1
不要去在意所经历的事情是否值得，最重要的是自己是否愿意。晚安。[月亮],m,22556739,北京 朝阳区,957,152,享拍微博通,0,596,1
“这是一场不可能赢的比赛”。这是教练组、德罗巴、阿内尔卡赛后反复说的一句话。他们什么大赛没经历过，不会因为一场比赛出离愤怒。究竟是为什么？我们也不知该如何和他们解释。这是大伙玩命拼下的一分，但或许已经是最好的结果了……,m,45680,上海 浦东新区,558,238,iPhone客户端,9,648,1
人民网：失联航班或有乘客冒充他人混上飞机。详见新闻截图,m,4856265,其他,0,752,iPhone客户端,293,788,1
＂有时最坚强的人是 - 不因缺陷而不爱，关起门才哭泣，和打没有人知道的仗。＂(Sometimes the strongest people are the one love beyond all faults， cry behind closed doors and fight battles that nobody knows about。),m,28428540,台湾 台北市,746,95,iPhone客户端,31,760,1
@随手拍解救大龄女青年 前同事，湘妹子独自拼搏在京，就职媒体，海拔163，肤如凝脂面若桃花婀娜多姿曲线玲珑，性格火辣却不失温存，积极热情而不张扬跋扈，自称29年来第一资深少女，奔三年代依然坚信王子伯乐不会轻易出现。愿对方为勇敢热情上进担当之纯爷们，用娱乐的方式而不是态度去生活，有意私信,m,13772,北京 海淀区,750,91,微博 weibo.com,0,147,1
祝我自己生日快乐，未来的日子努力工作，关爱家人，对宝贝们好一些，对兄弟们仗义一些~！好好做主持，用心学习声优的基本功， 最好在中个彩票什么的~！哈哈~！（解释一下，本人公历生日11月25，农生日86年十月二十四，因为我是北方人都是过农历生日的，但是有了2次元的家，所以11月25我就在二次元过）,m,43140,辽宁 营口,201,160,微博 weibo.com,5,53,1
【晚安】世上没有一件工作不辛苦，没有一处人事不复杂。如果命中注定是打工，便打好它。别把青春葬送，你在家跷二郎腿，青春也一样葬送，光阴不会过得慢点。有些人是不必工作的，但那不是你，反正都要做了，何不快乐一点去做？——李碧华,f,1688477,广东 广州,342,39,皮皮时光机,0,244,1
【吴晓波：未来不关注这7点，一定会死掉】1.一定要重新思考理财观念；2.2014年是改革周期的开始之年，巨大的变化将在2014年发生；3.真正能活下去的是那些专业性公司；4.如果不懂电商，肯定没有未来；5.想不清和手机的关系，三年内一定会死掉；6.未来，80后主导世界；7.重新思考金融，拒绝财富缩水。,m,1615461,海外 其他,2020,64,互联网分析沙龙,44,585,1
【促进孩子品行高尚的8句话】1、品德比分数更重要。 2、诚实是做人的第一美德。 3、竞争中的公平最可贵。 4、凡事都要问一问自己的良心。 5、要学会说一声：谢谢。 6、你知道关心父母，这让我很开心。 7、我很高兴你有一颗同情心。 8、我希望你是个懂礼貌的孩子。,f,462347,广东 广州,2862,18,皮皮时光机,0,196,1
处女座一生都要纠结于感情，除了爱情还有友情，他们对感情的认真超过了任何其他星座的人，以至于很少有人能够理解处女座的执着，也正因如此处女座的人大都只能用装傻来掩盖不被理解的尴尬，久而久之，装傻的功夫真的炉火纯青，骗到所有人。但是，请相信处女座如果说爱你，必定是真的爱你。。,f,302886,广东 广州,58,140,皮皮时光机,16,660,1
如果可以接受自己也不那么完美，就不用忙着去粉饰了；如果可以承认自己并不那么伟大，就不用急着去证明；如果可以去放弃自己的种种成见，就不用吵着去反驳了；如果可以不在乎别人怎么看自己，就不用哭着去申诉了；如果可以慢半拍，静半刻，低半头，就可以一直微笑了。《喃喃》安,f,170780,其他,48,39,iPhone客户端,51,479,1
【百家姓排名变了，快来找找你的姓吧…】说起百家姓，人人可以脱口而出“赵钱孙李、周吴郑王...”可是你知道吗？新的百家姓排名已经发生了翻天覆地的变化，一项针对中国人姓氏的大规模调查，按照人口数量对姓氏进行了新的排名，被称之为新百家姓。快来看看你的姓氏排在多少位吧！http://t.cn/zT4BuDv,m,7049685,湖北 武汉,978,176,享拍微博通,10,374,1
继《敬爱的仓老师》之后，时隔很久，为大家带来第二弹众星激情朗诵视频《黑心厂商们滚蛋吧》；毒高汤、毒蔬菜、毒胶囊...从建材造假到食品造假到医药造假…其实我们要求很低，只想健康的活着，可是为什么，这个要求很奢侈...@优酷网 @优酷搞笑 http://t.cn/zOWqsNy,m,34036,甘肃,594,251,微博 weibo.com,0,942,1
 @宜家家居IKEA 的30多块钱的太阳能小夜灯'右下角那个是用来吸收太阳能的'今天虽然下雨'但是天儿一黑'小花儿'们一个个的就都亮了'可以吸收12个小时的太阳能[哈哈]晚上去厕所不用摸黑了又不用电'环保,m,2854,上海,1939,16,iPhone客户端,1,364,1
【你有没有下班沉默症】下班后，你是不是不想开口说话？数据:①83.1%的受访者有不同程度的下班沉默症；②IT行业的程序员、工程师、设计师等易患下班沉默症；③59.6%的人下班沉默是因为工作压力大身心疲惫，难以兴奋；④58.5的人认为下班沉默会让亲友之间产生隔阂矛盾。（via中国青年报）,m,4093774,北京 海淀区,1947,156,微博 weibo.com,11,698,1
【PayPal结盟Discover】8月23日讯，PayPal周三宣布结盟美国金融服务公司Discover。从明年开始，PayPal将向其在美国的5000多万活跃用户发放支付卡。该支付卡允许PayPal用户在已经使用Discover支付网络的商家购物，Discover支付网络在美国拥有700多万个零售点。,f,113795,北京 海淀区,248,99,皮皮时光机,0,765,1
#猫哥# 哎呀喂 ~ 在截 Taxi 吗 ? !,f,716866,香港,2,140,微博 weibo.com,0,863,1
【图看天下·北京地铁拥挤可以挤成“照片”】“人进去，相片出来；饼干进去，面粉出来……”这些形容北京地铁拥挤的夸张语言诙谐幽默，悲喜交加，它们出自“北京地铁生存手册”等网上热帖，随着北京地铁新线不断开通，客流量持续攀升，北京“地铁族”已成为一支数百万人的庞大队伍。（经济参考报）,m,22556739,北京 朝阳区,957,190,微博 weibo.com,0,644,1
