text, gender, followers, location, friends, comments, source, likes, reposts, label
打假斗士@方舟子 因不满新浪微博未处理对其人身攻击的用户，宣布今日起停止在新浪微博的更新，如果方舟子能坚持99天不在新浪微博更新(即三个月)凡关注我并转发本条微博者，我将免费赠送每人一台Iphone5，即每个关注我并转发的人都有一台，绝无任何文字游戏。认证用户，公司保证，资金充足，绝不食言！,m,7111,广东,293,330,微博 weibo.com,10,667,1
特大好消息！卖狗肉违法了， 国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发。[胜利][胜利][胜利]@minidexulin淘宝微博 @徐琳Mini ,m,416949,福建 厦门,32,576,iPhone客户端,134,613,1
【家里有买实物金条投资的赶快去做鉴定，出大事了！】中国市场40%金条用铱或钨掺假。有人拿着工商银行销售的一公斤黄金，附带证明和发票，拿到金银加工厂出售，经过核实，的确是工商银行出售的，加工厂老板就收了，检验黄金的精确纯度，必须去南京，结果一周后报告来了，该金条参杂了“铱'"。,m,95412,上海,1987,85,iPhone客户端,0,531,1
【求证】毕节五儿童垃圾箱避寒闷死案有新传闻，据微博网友称，垃圾箱只是第二现场，五名男童是被人割肾而死。鉴于事件传闻的冲击力与震惊度，我们请求 @毕节公安 认真对待社会质疑提供有效证据制止谣言传播，并问爆料者 @公民李云龙 现况如何！,m,13462,湖南 长沙,1948,94,微博 weibo.com,2,409,1
四川藏区需要4一10岁小孩的衣服和鞋子，新旧不限，洗干净就可以。地址：四川省甘孜藏族石渠县西区长沙贡马乡小学， 邮编：627350 校长：达洼15884044467 如果没有合适的衣服可以邮寄的，帮忙转一下贴也好，也许您的一下简单复制，就能给孩子们一个幸福的明天 ！谢谢大家了[爱心],f,265,香港,201,30,iPhone客户端,0,95,1
【年关提醒：新版假币又来了！】千万不要上当了~[话筒][话筒][话筒]（转发周知）,m,20688,广东 惠州,1632,10,微博桌面,3,150,1
【内幕出来了！笑的我眼泪都出来了！】 在我的再三哀求下，央视铁哥们在一番请示之后，终于截图给我了....（真不能怪何润东！润东同学的确是把最后一句删掉了！） 终于见识到什么是笨蛋了！哈哈！！艾玛，我得出去跑跑步，笑的我肚子痛死了.........（via：笑话大王彭彭）,m,287773,浙江 温州,3088,54,微博 weibo.com,1,332,1
【打针西瓜】入夏，西瓜成为首选的消暑食品，但黑心商贩却把针头对准了尚未成熟的西瓜。“打针西瓜”所注射的禁用食品添加剂甜蜜素和胭脂红！打过针的西瓜瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏 肝脏、肾脏的功能、影响儿童智力发育等毒性！,f,234850,四川 成都,357,95,皮皮时光机,1,374,1
【雅安地震震出了大鳄】 雅安市委书记徐孟加任职期间通过买官卖官、出售国有土地、工程承包、干扰司法、骗取国家赈灾款等方式敛财达数亿之巨。他在四川、常州、北京有23套房产，并有30个情妇。最近，其弟徐步加利用特权仅用40万一亩的价格就拿到了原价80万一亩的“名山世纪城”。 转 @杂谈五味,m,384726,四川 成都,2750,145,小鸟定时,8,824,1
 @烂片通缉令 @六六 通知：5月12一定不去影院，大家一起为《贞子》票房为零，做努力！ 中国人拍的《金陵十三钗》在日本小鬼子票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让贞子3D 票房为零。,m,17,浙江 杭州,83,71,Android客户端,1,162,1
新闻上看到的，恶心的官员,m,20,广东 深圳,90,30,微博 weibo.com,0,230,1
请帮忙转发，披露中国的贪官: 今天又两个中江县红十字会的人来我们这里购买了1万多元的救灾药品，但要求我们开5万多元的发票。我们（成都制药一厂）没有答应，结果由隔壁通化一家药厂经营部开给他们了。    强烈谴责中国红十字会，并要中国红十字会对所有捐款去向做出解释，我们的捐款不是让你这样,m,1566,北京,2894,36,iPhone客户端,3,135,1
文章和高晓松是一个老师教出来的吗？写的悔过书那么一致！？@文章同學 @高晓松 ,f,25134,北京,190,3,iPhone客户端,477,297,1
【看到昆明发生这样的事情我[泪][怒]】七旬老汉靠卖自己种的菜为生。一个从执法车上下来了一个年轻人，朝马路边摆地摊卖青菜的老汉走来连扇老汉几个耳光连推倒在地。老汉到处寻找执法者，只想告诉他，我从山里骑着烂单车到这里用了3个多小时只想卖点钱给生病卧床的老伴买药。via@叮叮学会孤独,f,222281,云南 昆明,255,209,iPhone客户端,0,667,1
@文章同學       你可以请个稍微专业点的团队么？你小时候思想政治课是体育老师教的吧？给你付了那么学费的你爸妈知道么？,f,1185,上海,339,73,iPhone客户端,73,222,1
【大消息：北京已开征房产税！】北京市地方税务局今日证实，北京市已经开始对商务办公楼、商业地产等非住宅类房产开征房产税，每年缴纳房产税税额为：以房产原值一次性减除30%为计征余值，税率为1.2%。北京成为首个向非经营性房产征收物业税的地区。@钱江频道都市房产@任志强@潘石屹@侯宁@陈宝存@但斌,f,34988,广东 深圳,357,172,微博 weibo.com,0,631,1
快讯：（李登辉今天凌晨心脏病复发身亡）台北消息：中华民国前总统（1988—2000年在任），国民党、台联党、有台独教父之称的李登辉、今天凌晨在其家中心脏病复发抢救无效死亡.,m,19,广东 深圳,128,84,微博 weibo.com,2,202,1
高考结束1个多月。让大家开心开心。今年新高一的，以后都得考全国卷了，而且不分文理了，九科而已，祝你们幸福！新高二的，会考加大难度和监考难度，会考成绩计入高考总分，祝你们幸福！新高三的，体育加入高考总分，保重。[转],m,4193,广东 广州,620,353,360安全浏览器,15,805,1
3.15 禁用化妆品名单 （真的假的？）国家质检总局最新发布的禁用化妆品名单——看看有没有你用的护肤品……  一、含有激素的护肤品品牌列表：  SKII 、欧莱雅美白系列 、玉兰油抗皱系列、 欧泊莱、 婵真、 雅芳、 强生（可伶可俐清痘系列） 、自然堂、 枚林凯,f,525,上海 青浦区,330,0,分享按钮,6,140,1
【拾金不昧要慎重】长沙一小孩上学路上捡到3万元，就坐在那里等失主，结果被人冒领，小孩回校告知老师后得到表扬，不久真失主听说小孩拾金不昧的事后找上门索钱，未得，就告上法庭，最后判小孩家长赔20%即6000元。这是真实事件，请大家以此为鉴，教育小孩拾金不昧要慎重啊。（转）,f,258151,北京 东城区,1994,48,微博 weibo.com,0,100,1
城管群殴一名勤工俭学的学生将其打死！天涯社区网：2013年7月26日8点，四川省万源市河街一名靠卖野生蘑菇挣学费的17岁学生，被一群城管群殴，其中一名城管用秤砣击打学生头部数下，导致大量出血在送往医院抢救的途中不治身亡，一个17岁少年梦想才刚刚起步，就这样断送在这群野狼的手中！,f,847528,香港,1118,63,iPhone客户端,2,169,1
动刀枪者死于刀枪！ 严少雄4 : 重庆这回又出名了【周克华生死不明】近日，某组织调查员从段志鹏的同学同事和亲友处，直级而非间接地，得到了不容置疑和最明确的答覆：“段志鹏，死了！”而周克华生死不明。现场死者是湖南省长沙市雨花公安分局雨花派出所的民警段志鹏。图为段父母喊冤，段父是资深警官,m,5276,北京,2003,143,微博 weibo.com,6,378,1
【高校女生在寝室进行自我安慰，黄瓜断在体内，太震惊了！ 】2012年5月浙江宁波慈溪市XX职高艺术部一女生， 在寝室用黄瓜进行自慰，不慎断裂，留在体内无法取出。 便送往慈溪市人民医院治疗，人民医院对此束手无策，现已送往上海。,f,512820,广东,508,82,iPad客户端,0,294,1
李盟盟，21岁，河南开封县陈留四中学生，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。河南省高招办回应，此事不予处理！李盟盟是农村孩子，为供其上学妹妹辍学打工，父亲打工摔断了腿。你的一次转发也许就能帮她改变命运！试试能否创造奇迹！,m,1422,广东 深圳,155,19,微博 weibo.com,2,147,1
#十八岁了你想结婚吗#十八大通过，男女年龄满十八周岁可以结婚登记了，不再过去的男廿二，女廿岁的了[给力][太开心]。 关注@爆料社区,m,17982,其他,92,13,专业版微博,2,94,1
四川1大学女生去参加庆祝，喝了很多酒，有个年轻帅对其百般调情挑逗，该女生终于答应与这个帅哥去酒店。房间里，该女生喝了些酒，慢慢地她开始觉得不清醒，然后就睡著了。当该女生再醒来时，发现自己全身赤裸地在满是血和冰的浴缸中，结果她发现有两条九寸长的割伤口在背部下方，原来，她的肾脏被偷了！,m,272,北京 海淀区,154,141,微博 weibo.com,0,194,1
【据说新浪微博要开启最近访客功能】你妹!以后让我怎么看男友，前男友，前前男友，男友前女友，前男友现女友，前前男友暧昧对象，男友勾搭对象，前前男友老情人的微博啊！让我怎么看我讨厌的人，我讨厌的人喜欢的人，我以前讨厌的人，讨厌我的人，讨厌我的人喜欢的人，不愿关注却天天看得人的微博啊！,f,132424,浙江 衢州,2809,158,微博 weibo.com,39,240,1
红十字会贪污秘密揭露!!!,m,200,四川 成都,209,30,iPhone客户端,2,267,1
【爆料】爱尔兰瑞尔航空公司昨天公布的新LOGO。。。 有人可以解释一下哇。。。（图by辛梓UK_歆）via@news上海,m,57409,上海 黄浦区,1015,63,iPhone客户端,1,294,1
【三星赔偿苹果10亿美元：5分硬币装满30辆卡车[多图]】满载5美分硬币的30辆卡车抵达苹果位于加利福尼亚的总部。一开始，苹果安保说卡车停错了地方，几分钟后，蒂姆-库克接到三星总裁的电话，后者说这就是三星给苹果的10亿赔偿金。整整200亿枚5分硬币，运输公司希望这周可以运完。http://t.cn/zW1SWTp,f,455558,上海 浦东新区,1033,20,分享按钮,0,111,1
看了这个我想哭。。30多年过去了，美军一直在寻找在柬埔寨，越南，老挝，失踪美军士兵遗骸，“挖地三尺”也要找到在亚洲阵亡士兵的遗骸！就为了“带每个人回家”这个承诺，这项工作从来没有停止过！任何人只要找到阵亡的美军遗骸，可以得到25万美元，帮助申请移民美国！,f,2257663,北京 东城区,100,21,微博 weibo.com,6,228,1
#今日关注#【男子酒吧被阉割系发生在湖州】网友称温州某酒吧男子生殖器被割，经核实，是发生在湖州莉丽玛莲酒吧。“湖州一帅哥在酒吧闹事并殴打服务员，被内保请到里间武力开导，结果砍刀过于锋利，直接被“切睾”了，到医院的时候就已经死了。”http://t.cn/heXBnN http://t.cn/zjxloDt,f,1132176,浙江 杭州,4981,100,新浪浙江,5,188,1
刚学了个知识，和大家分享一下：如何判断你的牙膏是否健康。在每个牙膏袋的尾部都有个色块，绿色表示牙膏成份纯天然，蓝色表示天然且含药物，红色表示含化学成份，黑色表示纯化学成份合成。建议大家使用绿色和蓝色的，快看看你家的牙膏健康吗? via @桃桃琳,f,124172,天津 和平区,1692,35,皮皮时光机,3,345,1
#微信收费标准# 在工信部，运营商双重压力下，小马哥最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，按这样的标准有多少人会放弃微信？其实中国人的微信使用已经包含了流量费。老百姓真的是伤不起啊！！！,m,76283,广东 深圳,1326,36,微博 weibo.com,0,90,1
